movieId,average_score
107,0.2328347083935698
108,0.20106195887445888
110,0.2907356052865543
111,0.22769692748689502
112,0.22433654041429274
113,0.006794161020756595
116,0.1594354653200984
117,0.09981282743877601
118,0.04952389818967735
119,0.24134971749642617
121,0.09247334798591801
122,0.1884394136319638
123,0.13828203125737606
125,0.12773863877848032
126,0.012218734900680747
128,0.13817985916946107
129,0.16728662851746295
132,0.08664157268606067
135,0.18879707775816612
137,0.2472831771597528
140,0.15030892276816576
141,0.23358316604601384
144,0.11594324434755325
145,0.1497584432192845
146,0.11918876999799884
147,0.19033704847664137
148,0.11146048713298336
149,0.1033367295666031
150,0.26319951619983994
151,0.24693919268337663
152,0.10644270109568435
153,0.22797584071742868
154,0.19016566265084567
155,0.11201082751480584
156,0.19226587022357297
157,0.11596988172377323
158,0.260641385351194
159,0.150577412575726
160,0.14749383946375108
161,0.1448001093542573
162,0.15965236191976392
163,0.22166931319851824
164,0.18656059272044953
165,0.16475138898765176
166,0.06576552020188396
168,0.2164598540601823
169,0.21044769306818795
170,0.16727470037688277
171,0.22984297244589164
172,0.08285797254024124
173,0.1847936779259392
174,0.027564942414471084
175,0.06561145536175543
176,0.1286101231751398
177,0.12416393418418284
178,0.21846256789900972
179,0.09501096064665183
180,0.16663779694098085
181,0.1949411504479314
183,0.12325492638315381
184,0.072290758674447
185,0.18761490033087053
186,0.06961464283134698
187,0.23710864126891193
188,0.19407157152772483
189,0.12272325905733412
190,0.16561491856887464
191,0.12697461600373666
193,0.11360900081883077
194,0.32600066798245964
195,0.14850267351317442
196,0.15575876527915697
198,0.15303381729226373
199,0.24218756378348527
201,0.23885005652848237
202,0.11550984197272397
203,0.24890616073834476
204,0.12005395856695303
205,0.22479222778540806
206,0.139782323133216
207,0.26384835043083193
208,0.11508759782437716
209,-0.0008102006933721301
210,0.1635202241949595
211,0.19179610311373968
212,0.21477012113915286
213,0.17845483989141772
214,0.19615938826243315
215,0.18551253222285985
216,0.042097340209412394
217,0.060102239647030764
218,0.24076049422696436
219,0.27103087269840714
220,0.14373771556494616
222,0.20085406736290817
223,0.11691597007722972
224,0.29958953797064264
225,0.2019015708090547
227,0.24777089719608028
228,0.12193436195486224
229,0.16906002285702995
230,0.22569005295545164
231,0.17978903474102625
232,0.24512570305447004
233,0.14808972134934853
234,0.21241403866486863
235,0.19744064661204075
236,0.29329190823639023
237,0.17596803710067466
238,0.1980094550687901
239,0.2962837981911149
240,0.0920268811443968
241,0.28022376403540805
242,0.20256906621268653
243,0.13117747215219464
246,0.18784471368195674
247,0.15175879884003612
248,0.17144998915930884
249,0.21844721921591984
250,0.16778956288255154
251,0.15910312505291396
252,0.2561574672603436
253,0.19125948037518356
254,0.13594461665600968
255,0.1164111229865346
256,0.14754903359248897
257,0.1220457137637569
258,0.21101103118927245
259,0.18087768032142154
260,0.24781981610052514
261,0.3422625682705408
262,0.23077391314543264
263,0.16033411079925172
265,0.19185997586514122
266,0.24475529250937758
267,0.18513137727339288
269,0.16477347672457085
270,0.25572453283242796
271,0.20510117214791918
272,0.2153066800920339
273,0.1380176086804018
274,0.2088443780948314
275,0.1698548413536813
276,0.2045045279177531
277,0.23132895360486683
278,0.21080545226867173
279,0.24042251927759722
280,0.17968753797775266
281,0.2842739537079235
282,0.1884154567868972
283,0.15893012068850035
284,0.1145700767793791
285,0.026098189633418832
287,0.287567081056731
288,0.02564424473191864
289,0.2875391467260708
290,0.14365395608081
291,0.19960571441195754
292,0.16285902536150854
293,0.2592890177974158
294,0.16996824167272637
295,0.24066900315545858
296,0.1915181696382011
298,0.16520633276973123
299,0.17485139866512056
300,0.20644850595384048
301,0.14665149815965034
302,0.14703650407358496
303,0.18253750263369287
304,0.2011747283821784
305,0.12288791978021937
306,0.19816828444096696
307,0.11995202692571263
308,0.1466758405466483
310,0.26890567349545186
311,0.10117694805194805
312,0.12166985185784923
313,0.27076364827838617
314,0.20045779147705883
315,0.11577313044828061
316,0.2583506931580903
317,0.3732468588020991
318,0.26853072621598356
319,0.12214063204112581
320,0.15213918084304906
321,0.2625559835942367
322,0.13573147517754938
324,0.2641995016651823
325,0.10784827679172455
326,0.1838033043520622
327,0.09133939387448155
328,0.20262554456790177
329,0.21413037003417695
330,0.08573400754900928
331,0.14362325916694602
332,0.1574224375296441
333,0.22006545849526116
334,0.20469782409032264
335,0.1117832020285665
336,0.1074839758562875
337,0.22023217152493635
338,0.08984703213591821
339,0.24946530068433204
340,0.21761780949989956
341,0.22794963469955123
342,0.19375158551065438
343,0.21244899453623275
344,0.19766733536712855
345,0.2433608362157584
346,0.1552815160113461
347,0.11602705484936252
348,0.16311841558950615
349,0.15774716852527992
350,0.1461680029547577
351,0.2619566717153597
352,0.18951222459271683
353,0.18954799105159725
354,0.15324873237331343
355,0.2793270039106621
356,0.228179184578498
357,0.18712882870290634
358,0.009581230737475147
359,0.21909175744371823
360,0.17317768278162246
361,0.2646819436583766
362,0.2485760250646768
363,0.181000446459104
364,0.3310094213959722
365,0.1718511711169943
366,0.10565037842122676
367,0.3284094246401134
368,0.3042965295126761
369,0.1380123610193396
370,0.14534281221445902
371,0.22542648664405132
372,0.05805915812415602
373,0.2074769097557226
374,0.22218229313224744
376,0.149056045934169
377,0.29233553453869865
378,0.19826388175423312
379,0.20143526039113746
380,0.2486417124944441
381,0.19496649780158354
382,0.25999898695080753
383,0.18969096647263786
384,0.13027264441032838
385,0.22287633939736917
386,0.11149843380271543
387,0.14697057058234367
388,0.26939266526212335
389,0.15557388715170023
390,0.13660801027742384
391,0.20672660729319076
393,0.010278453908518866
405,0.16792207013744256
406,0.17364380858676945
407,0.1915514075543526
408,0.3009336535508071
409,0.23012639421008088
410,0.2926745702403307
412,0.22359393633684457
413,0.23560269927945415
414,0.18639192009241481
415,0.14668158827132954
416,0.15781914873739392
417,0.09810478598519079
418,0.12716917133044472
419,0.14358123350241786
420,0.05294040719468986
421,0.22187219534943772
422,0.15980238464934568
423,0.054257360832154086
424,0.17907425530612148
425,0.14300044130846623
426,0.10569709158604129
427,0.09298562931384657
428,0.21038062204939353
429,0.1664086969017558
430,0.124531811154935
431,0.2666930502362394
432,0.1944304225455203
433,0.21361539330469825
434,0.2001868174649355
435,0.21181413923503148
436,0.16857013779021846
437,0.18575345653338568
438,0.22064104478515983
440,0.2554135389752073
441,0.13948396990807546
442,0.21101733523599378
444,0.1303566804344064
445,0.20025699123751717
446,0.19567680454037714
448,0.16700678368813993
449,0.17397735019595426
450,0.2468264669708356
451,0.2075512185503556
452,0.2507784408732654
453,0.19011310815996288
454,0.17938664202162638
455,0.22294670743603504
456,0.17250646429313693
457,0.24672822416275758
458,0.19636273653904016
459,0.18917419823105402
460,0.2269253587202482
461,0.16601036284339063
464,0.2131581545754306
466,0.23330279448293564
467,0.16412904832735317
468,0.2543851151344723
469,0.13758091140362436
470,0.14469472737662312
471,0.2440998072024339
472,0.18746609777818019
473,0.09498385590980288
474,0.21715916356476178
475,0.1697290740962185
476,0.12178195325421261
477,0.241731038936931
478,0.17615533519397597
479,0.1495121426721164
480,0.3518174272295658
481,0.19718320679343587
482,0.1375605471745578
484,0.2612936964291076
485,0.16240826645257161
486,0.27277399646499617
487,0.11358364654587329
488,0.17728643749483344
489,0.16014057940774876
490,0.20280632677584787
491,0.2469062766547335
492,0.22754546150398583
493,0.13976930261018936
494,0.1550817436087081
495,0.10273230432509001
496,0.15354831539280678
497,0.30740501085593414
499,0.22687053300541699
500,0.35783359144104754
501,0.062310385636090614
502,0.09378442424357793
504,0.14342007931655715
505,0.05358054318997351
506,0.21187446666252888
507,0.26007321113123466
508,0.19931000289912335
509,0.09738886772509275
510,0.2203501530378187
511,0.1911388487975393
512,0.16934016757946188
513,0.14848964721001615
514,0.21272178088510357
515,0.25176814246242607
516,0.17186188983113893
517,0.13005123856134174
518,0.13817419900373284
519,0.09371900846799841
520,0.16568860685121437
521,0.12920720715417777
522,0.12217880506584537
523,0.16095611436697901
524,0.24724335708952833
526,0.16598793293882977
527,0.2282048114766192
528,0.1511265575025174
529,0.2388667129665368
531,0.2838285275808942
532,0.16075208338677377
533,0.26400526540472447
534,0.258891969524479
535,0.1524111465745319
536,0.22468196505360707
537,0.24161180107514613
538,0.148517540168382
539,0.2311744499168825
540,0.11738261845588903
541,0.15612129232202915
542,0.21158477086347285
543,0.22232328497677822
544,0.11092345676731596
546,0.14772342461383092
547,0.10593040228578342
548,0.1856795787003925
549,0.14477305044232905
550,0.24477367872432518
551,0.25168179105775634
552,0.23215269495990573
553,0.24864522329909772
555,0.2741208987422417
556,0.16989203809069883
558,0.2366229949314132
562,0.07119579095765013
563,0.08249904798335322
564,0.08424333111223811
567,0.09409882550273016
568,0.21375666597048174
569,0.21079821937772159
573,0.1680937438845847
574,0.06837646019230796
575,0.2105958268463078
577,0.2611078825333783
579,0.17647451136694492
580,0.2788024779995599
581,0.20762258262927888
583,0.13822930679317239
585,0.22520225091048704
586,0.2710200532889671
587,0.23129415459610086
588,0.3067438640145936
589,0.25156108289481904
590,0.18662105366701423
592,0.24577564649735278
593,0.15776939862395398
594,0.2670700200542549
595,0.33039473947637527
596,0.24774538785552477
597,0.17808761318010638
599,0.1350637485575632
600,0.17953603354882441
602,0.22293870552697662
605,0.2134758821850153
606,0.105436797465289
608,0.1604908072947227
609,0.22632086055412953
610,0.09549929703253983
611,0.08188417401531799
612,0.11906903461498951
613,0.16281794259865331
615,0.19877267917981334
616,0.19846578120804037
617,0.16564822887782357
618,0.24719660894015844
619,0.014644916095433926
626,0.08974831834999408
627,0.10523491311090508
628,0.24907456268629966
631,0.1259271028927769
632,0.20537732256862623
633,0.21810162269044364
634,-0.0980377377134023
635,0.2785619732399789
636,0.038700535444397575
637,0.1918574358734501
638,0.15199725443793113
639,0.14242484684635884
640,0.05576187454404047
645,0.2328774483346092
647,0.1660506619869231
648,0.12597448371219308
649,0.155887943419914
650,0.22297433564935623
653,0.24271910325066653
656,0.1146288022689848
661,0.2509721278143822
662,0.14727419401385158
663,0.19257433578127883
665,0.20905110993276868
667,0.2338943517707632
668,0.18851065386095459
670,0.24825504062644155
671,0.12079077633028684
673,0.2594848867260344
674,0.15255673622799104
678,0.19246985819165413
679,0.09720800942247783
680,0.11682090314710582
685,0.26355463716189426
688,0.08841478044449864
691,0.19423626962835427
692,0.1233671692592399
694,0.142607381197249
695,0.09124647780814568
697,0.06198053010497767
698,0.1950404766221162
700,0.2719188828706324
703,0.13661053044622073
704,0.12021520419520926
706,0.19570767731294048
707,0.15282114507509212
708,0.20445982842614072
709,0.26455478253223086
710,0.19702222634379973
711,0.1956758685660934
714,0.11366705845374277
715,0.24813051902955943
718,0.19531795135103183
719,0.22135283735940933
722,0.12836936748488342
724,0.25352532969836344
725,0.1790121112153914
726,0.09264589168575608
728,0.2043183714779661
731,0.19448153188791872
733,0.25126771494725686
735,0.14687694120021075
736,0.23097242954084166
737,0.1587059518409238
741,0.16592396105514265
742,0.09428619124021866
743,0.1085922746191311
745,0.20039173168871988
747,0.062491606887012
748,0.15044075262062304
750,0.15599377243001059
757,0.16387384626307408
759,0.27369860292237524
760,0.07327681188285715
761,0.23992231369481576
762,0.16991478243600155
764,0.08223722126597374
765,0.18789968046730318
766,0.14606083990109028
773,0.12760406729624826
775,0.119261573194043
778,0.15715122241014026
779,0.20810808142824333
780,0.12385625303034054
781,0.15166598627390393
782,0.07947384983118959
783,0.20343098104878365
784,0.18931016084243307
785,0.13260465958680512
786,0.20631032929400828
788,0.24707361647762333
790,0.18915529604706866
791,0.0453125
795,0.16270315472342783
798,0.1537445182268167
799,0.20406031845247674
800,0.21724416081974024
801,0.20406472582697224
802,0.27517306002605574
803,0.2748676361993511
804,0.2897035892639959
805,0.08704796802007385
806,0.17875158377752365
808,0.1734986280727183
809,0.09504877791126683
810,0.20188627106239557
813,0.20065529150836997
818,0.21315793740541256
823,0.15552433496932128
824,0.1358333333333333
828,0.19121980840282216
829,0.1630836640395545
830,0.16450755186905142
832,0.25068883195850183
833,0.12209235652023259
835,0.1934497304900166
836,0.1349244323968883
837,0.19196558902250613
838,0.25990768158608507
839,0.15886345180649467
840,0.24051382043062006
841,0.09063942898276675
842,0.12327264567503762
848,0.23917517408926195
849,0.15734779701918952
851,0.1722471642280752
852,0.2322426762361239
858,0.29321809191235465
861,0.24378290907892056
866,0.20961656003194737
867,0.11408887012749235
869,0.17380180377485865
870,0.048170112237893505
875,-0.05686177248677248
876,0.1303474359610073
879,0.1580155186365992
880,0.1430659755827354
881,0.2118826789891243
882,0.029904998906435307
885,0.2622820534569539
886,0.21549979048242207
888,0.230532066275175
889,0.023160131072631072
891,0.11473440705884372
892,0.23531337660106566
893,0.18548765946933143
896,0.1740347011000182
897,0.1808011395199329
898,0.24117913166921362
899,0.27415539539257217
900,0.20848744594013557
901,0.22221162277709222
902,0.24141754421845488
903,0.21068556367929947
904,0.2535534715720631
905,0.23700512885882008
906,0.1259668202586204
907,0.24464325439593357
908,0.21792934092174515
909,0.2636934564224227
910,0.26319140061592533
911,0.29850921188388674
912,0.3044050984157012
913,0.19371771642500335
914,0.24274338435210147
915,0.2664759870263868
916,0.3030230060445392
917,0.18766901353324786
918,0.29141601905913794
919,0.29049599559808376
920,0.2530798863592456
921,0.2596880590741513
922,0.11874824660943073
923,0.12526520182251633
924,0.16371554773487762
926,0.2274680754450898
927,0.28802397013116
928,0.22030736661139344
929,0.1622389579450784
930,0.17994158347536612
931,0.12541695839110312
932,0.1681428598324254
933,0.2701805036746977
934,0.2534778222879778
935,0.2568050796097117
936,0.2115022688747917
937,0.1536614052497919
938,0.269160985074822
940,0.29074230057049133
941,0.2887166450313699
942,0.26072768042173694
943,0.2649202200654881
944,0.18681318552822151
945,0.2844547839449546
946,0.21955664964769825
947,0.30271324914650966
948,0.15230256352549226
949,0.13604438899878873
950,0.21099800730171459
951,0.15672132194944924
952,0.169933080921861
953,0.31783497853784876
954,0.21982258666156085
955,0.1881030411596829
956,0.25437199804621974
959,0.12527615973372355
961,0.23402795017756398
963,0.15924828797180057
965,0.1902431406365308
968,0.07864094724025344
969,0.21958514120466455
970,0.11907160858568862
971,0.2039700604174346
973,0.2118971378826155
976,0.23477057463259846
979,0.04164343341843343
981,0.07688488319862063
982,0.2341965405808886
984,0.16867777640535794
986,0.3203294631841893
987,0.2471197482775665
988,0.29902965107322965
990,0.19886387336503275
991,0.15260601574294932
993,0.2145454740453916
994,0.2643934296542591
996,0.12137454948477835
998,0.11121678962965972
999,0.19527909997864537
1003,0.19162844305044072
1004,0.10617371032944481
1005,0.19421887062286747
1006,0.11063416778694482
1007,0.19967982879811927
1008,0.21755814308393692
1009,0.20108634658402255
1010,0.24450362115058183
1011,0.19523942428645655
1012,0.21915779856625162
1013,0.2912089916537887
1014,0.25099386782547806
1015,0.3552592629764456
1016,0.18711244901248356
1017,0.17028723537087903
1018,0.2103086653753048
1019,0.22708438402395445
1020,0.29573229146040825
1021,0.28204239760318883
1022,0.3311016507406116
1023,0.3335802666148129
1024,0.17449671347670165
1025,0.2175856279826668
1027,0.24367519345870317
1028,0.3109801986268376
1029,0.17441796472633256
1030,0.23608656884473295
1031,0.25965269520180784
1032,0.2373257915357505
1033,0.18872006616929457
1034,0.11450768931566016
1035,0.32821370026658236
1036,0.19714377772145117
1037,0.14873082298643087
1040,0.10008836327974886
1041,0.19315977039620158
1042,0.2015293339583212
1043,0.1993367383470602
1046,0.28411292289554896
1047,0.20428645367749534
1049,0.19503247355332562
1050,0.1950341659666348
1051,0.11492302010761828
1053,0.12190839313433383
1054,0.15534017332474478
1055,0.09029026640150505
1056,0.1924861408032953
1057,0.1851836736394684
1059,0.18846705818229803
1060,0.14433838992558187
1061,0.20563804947278663
1064,0.24927765221873663
1066,0.2634482865168961
1068,0.18455449083162392
1073,0.2622289058813589
1076,0.15984166244209544
1077,0.1687436638256887
1078,0.1172122654511473
1079,0.1918126579038492
1080,0.15373330626718065
1081,0.25464467456873124
1082,0.19723080639528656
1083,0.24953889228649329
1084,0.13525475885181687
1085,0.16704283696325606
1086,0.23637751717263636
1088,0.25011306267101213
1089,0.11379899403673728
1090,0.16644371134310731
1091,0.23705031349150754
1092,0.16996755246188996
1093,0.2474233392730569
1094,0.20995804618039912
1095,0.19337111639092744
1096,0.2297562337347714
1097,0.23844713086494795
1099,0.24214231236277342
1100,0.2372139624671318
1101,0.23848491566763008
1103,0.09843863875229701
1104,0.18825997305275094
1105,0.1243921499654899
1107,0.324582560296846
1111,0.21451688001897853
1112,0.14585953562853798
1114,0.10714436134938396
1116,0.13423024841538247
1117,0.1967588332576853
1119,0.18186078276711223
1120,0.23712070408061667
1121,0.2293298442588286
1123,0.15105214477692547
1124,0.27440801106458
1125,0.14615931423925965
1126,0.15714332137224868
1127,0.11925635602306207
1128,0.18221331171246274
1129,0.1611390501042749
1130,0.21306956910781116
1131,0.27602708946617716
1132,0.2073302567651644
1135,0.226925011067294
1136,0.1953076639123818
1137,0.04496226150392817
1140,0.12422872354497354
1144,0.2625
1147,0.21847592394636883
1148,0.24170430418201636
1150,0.19801981256061968
1151,0.14376498069861438
1156,0.15435455381944574
1161,0.09046796521109869
1162,0.10235316196865069
1163,0.22763157894736843
1167,0.14698052556604357
1170,0.14109569930207527
1171,0.1074128693215479
1172,0.25736342451579103
1173,0.06062534942299538
1175,0.15091197917584354
1176,0.23129124813421212
1177,0.2683232130781233
1178,0.20921935795192972
1179,0.12725975383761853
1180,0.2349365643352259
1183,0.14197738810509553
1184,0.24540057665674908
1185,0.244243783118524
1186,0.15960490472752928
1187,0.20382062165910042
1188,0.23197725755937945
1189,0.0874883989690401
1190,0.18231770389088717
1191,0.20666337172231197
1192,0.2048580762607574
1193,0.19291491373983985
1194,0.16571501140588915
1196,0.35493816655804056
1197,0.32874419667984145
1198,0.2977849805375254
1199,0.10755652714488972
1200,0.2210880507762541
1201,0.22014828798826633
1202,0.18903313350611253
1203,0.17776769887252195
1204,0.23670839413870087
1206,0.17717618986144593
1207,0.21958901877981762
1208,0.12797821547184943
1209,0.1907019871143259
1210,0.17847629824237948
1211,0.1493513026207007
1212,0.19268015555141058
1213,0.24530388400908942
1214,0.12340597751475979
1215,0.07622717327151154
1216,0.29660115315618063
1217,0.1473302324559346
1218,0.12788052808768632
1219,0.17970471577584626
1220,0.23288737684725938
1221,0.37357329181305815
1222,0.1312476253077584
1223,0.24210845617542073
1224,0.2249093408300521
1225,0.23494177492581175
1226,0.23323188789375984
1227,-0.005937824777792453
1228,0.19728861566749084
1230,0.15318645424694277
1231,0.215598379879678
1232,0.12294461149059613
1233,0.14225704371917433
1234,0.20913004523754633
1235,0.1983331276958397
1236,0.17135691965375144
1237,0.18795792378750573
1238,0.2260238428474098
1240,0.23155337909056273
1241,0.12076192137546642
1242,0.2752878170989358
1243,0.1683506947954844
1244,0.17023385263328814
1245,0.16995168260163748
1246,0.25435539497146187
1247,0.16343061126995256
1248,0.054461170855641464
1249,0.1614617248559289
1250,0.17205951068703762
1251,0.13216065758714593
1252,0.2149751388047422
1253,0.17977033680488494
1254,0.16484391540436366
1255,0.02110115288604286
1256,0.18969023706014812
1257,0.17315616729865643
1258,0.152041563149932
1259,0.22201534666935513
1260,0.12110067201354503
1261,0.06361782816586926
1262,0.2703861446956071
1263,0.111324838745919
1264,0.18639277868253362
1265,0.21981407463767963
1266,0.11852117166829336
1267,0.14719833560228296
1268,0.18635813649193686
1269,0.1811185881419049
1270,0.23801286199301935
1271,0.22472523613179196
1272,0.22027867076501217
1273,0.15254991437693263
1274,0.1309481461691925
1275,0.240968183275876
1276,0.24474896620012665
1277,0.25081542666512113
1278,0.17150802430833095
1279,0.15757531876612668
1280,0.13136004187894426
1281,0.19457943114540938
1282,0.19253435554095474
1283,0.16815707650919656
1284,0.18658564017858914
1285,0.1404720078975678
1286,0.28841116734551947
1287,0.25260825670907455
1288,0.2375586239273472
1289,0.1737876257225698
1290,0.2759858426723831
1291,0.23741238170210752
1292,0.23320905510335407
1293,0.23032375088457424
1295,0.11931578331247461
1296,0.2267388723635536
1297,0.25558096236745764
1298,0.10006037003095425
1299,0.1608560846576601
1300,0.1978208031290945
1301,0.20586909681101814
1302,0.2369635409036862
1303,0.25701193433718983
1304,0.26461801352988906
1305,0.14043111454411655
1306,0.1712282726667468
1307,0.2895061632474169
1310,0.16442262030373592
1312,0.09926412075577082
1318,0.11448719851635944
1320,-0.0050468140107818305
1321,0.26111579200937657
1322,0.08808333776076349
1323,0.12705216909403863
1324,0.0778498827998988
1325,0.04293259233445881
1326,0.1109371825119721
1327,0.04742850744100943
1328,-0.026915067406927128
1329,0.11953942350326686
1330,0.13796742016609304
1331,0.105673301864655
1332,0.07744611114718236
1333,0.08607391423825067
1334,0.145267497178643
1335,0.06231413435544885
1336,0.10325609012031035
1337,0.1571925072616223
1339,0.13296260087713635
1340,0.24765917957552572
1341,0.09664197029679931
1342,0.16522231006868707
1343,0.1583504151111817
1344,0.13259697267607642
1345,0.17476554506764838
1346,0.11789721095404154
1347,0.09525481329113271
1348,0.11864295083904151
1349,0.051685056747036516
1350,0.13614654638324597
1351,0.15923772913820092
1352,0.18063241452023113
1353,0.21522777512977725
1354,0.09029212563681087
1355,0.09977103391620742
1356,0.21786976409406697
1357,0.20035715367987172
1358,0.19900604587367698
1359,0.17198219768742504
1361,0.009057363060234497
1363,0.22220927365492338
1365,0.1478404635223903
1366,0.159272076933637
1367,0.3191426121291218
1370,0.1567387579294947
1371,0.16863220161352419
1372,0.19597275976665365
1373,0.16805491748563672
1374,0.25017573190238485
1375,0.16157816521928756
1376,0.24262162788262984
1377,-0.005380379646496507
1378,0.1827700914825878
1379,0.21688048281200298
1380,0.25227665313415915
1381,0.11345986944918283
1382,0.12584576454335175
1385,0.1833305468617645
1387,0.2115884615166471
1388,0.1481884933393918
1389,0.11020301237349552
1390,0.184098072136997
1391,0.17175487363681755
1392,0.1796776507657618
1393,0.23467511713324346
1394,0.1907506697515259
1395,0.1904175613125187
1396,0.1965221315199606
1397,0.07741737394566339
1398,0.21910625615276288
1399,0.20796200267559947
1401,0.15689132696901248
1405,0.16466226381006357
1406,0.11775622384418712
1407,0.20493439573808347
1408,0.24742100437320552
1409,0.2832569384657701
1411,0.1977926265567701
1412,0.16014865963173994
1413,0.23241251966043505
1414,0.24094748152504308
1415,0.13419262081852662
1416,0.23858494082012222
1417,0.09503574964600071
1419,0.13290442742061426
1422,0.16645451111669352
1423,-0.0887389770723104
1425,0.16714684986057105
1426,0.20200011904980147
1427,-0.00231899616944214
1428,0.2072430514338298
1429,0.22555982340855574
1430,0.11511043437842974
1431,0.1763811795832452
1432,0.18245688625579018
1437,0.11403178764958391
1438,0.2251952828311571
1439,0.0969400242928633
1440,0.18209650985954398
1441,0.22173168148698527
1442,0.23072140584093057
1445,0.010869760915881259
1446,0.24314062941226416
1447,0.20263254837142472
1449,0.15974949865518262
1453,0.25106831152797887
1454,0.10798428680255988
1456,0.04457932338886139
1457,0.3018712114649258
1458,0.14111685754796394
1459,0.15746283986647863
1460,0.17641571472214937
1461,0.21007112347472
1464,0.14464559735269522
1465,0.07188010784257234
1466,0.2024352399211158
1468,0.17163775794668223
1473,0.15965454115103753
1474,0.11668182333301665
1475,0.2508009159060112
1476,0.17111051064875257
1477,0.30455247918795647
1479,0.21868619351414842
1480,0.12727766892802453
1483,0.0789823152512305
1484,0.2369157190103623
1485,0.24224447497215432
1487,0.30986479155761115
1488,0.06393509247481641
1489,0.2518403522195967
1490,0.11694061514083033
1493,0.20028850215994604
1495,0.11000864140706876
1496,0.23341250525767923
1497,0.11523723364250815
1498,0.2570782273797925
1499,0.06632061030165227
1500,0.17765846424364212
1502,0.1141277550076178
1503,0.11173639002323213
1507,0.158693324112489
1513,0.25630063025010064
1514,0.11226153373992465
1515,0.024695364909165206
1516,0.14680827038179348
1517,0.12978986796676545
1518,0.17476184001449035
1519,0.04559140847396448
1526,0.1194633249356675
1527,0.17700870426983492
1529,0.1030952435628959
1533,0.13211985596469686
1537,0.22512891714326536
1541,0.21645981482928225
1542,0.13694572677926628
1544,0.11597033104608374
1545,0.1681636801819851
1546,0.1557104882483714
1547,0.23478581505203092
1549,0.20153860398489265
1550,0.21132856566573618
1551,0.213509195175857
1552,0.21978064599397537
1554,0.15769064764697513
1556,-0.04827008864376177
1562,0.11373020294747516
1564,0.26843087793375514
1565,0.14023862325232553
1566,0.2651523654364676
1569,0.16241098382548508
1571,0.18036565419825312
1572,0.15231384537655898
1573,0.13056285595640055
1574,0.19525099368193716
1580,0.18769722178986037
1581,0.22293593680486484
1582,0.16461288344955516
1583,0.20340215704944734
1584,0.2167302811805847
1585,0.16695747772321604
1586,0.034915206036060666
1587,0.19153620449392758
1588,0.20600567038063156
1589,0.2007233479772761
1590,0.12009445106632671
1591,0.1728650821581513
1592,0.20684299071960296
1593,0.2288326183995059
1594,0.07525421527224001
1596,0.12236671777577367
1597,0.20721958329114545
1598,0.05599836402972329
1599,-0.043673005761320466
1600,0.028146109065603067
1601,0.23002007091850615
1602,0.1655115785260689
1603,0.14835055905543107
1604,0.1984903633606551
1605,0.10350987125618215
1606,0.14320507114417075
1608,0.04644487612580912
1609,0.14788481994228433
1610,0.1835457520943279
1611,0.19642326512482708
1612,0.19848059999076922
1613,0.19934102106631083
1614,0.23459005425457882
1615,0.25611220048768485
1616,0.13579367706323853
1617,0.2514485089304651
1619,0.24420990076204604
1620,0.1619721752644404
1621,0.24238705481537728
1623,0.1484801462603912
1624,0.19328807390105987
1625,0.10058833567334544
1626,0.13962474962948104
1627,0.12139263558794276
1629,0.2727627246953554
1631,0.2278557251925929
1633,0.17427134563169275
1635,0.1281751795781723
1639,0.13947678972234326
